Structure type,Structure title,Operation,Status,Details,Source structure URL,Destination structure URL,Source structure ID,Destination structure ID,Time stamp
"Field","Edit Menu Table End","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","2ea78cef-1bf9-4019-960a-02c41636cb47","2ea78cef-1bf9-4019-960a-02c41636cb47",""
"Field","Server Relative URL","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","105f76ce-724a-4bba-aece-f81f2fce58f5","105f76ce-724a-4bba-aece-f81f2fce58f5",""
"Field","Encoded Absolute URL","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","7177cfc7-f399-4d4d-905d-37dd51bc90bf","7177cfc7-f399-4d4d-905d-37dd51bc90bf",""
"Field","File Name","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","7615464b-559e-4302-b8e2-8f440b913101","7615464b-559e-4302-b8e2-8f440b913101",""
"Field","Property Bag","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","687c7f94-686a-42d3-9b67-2782eac4b4f8","687c7f94-686a-42d3-9b67-2782eac4b4f8",""
"Field","Level","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","43bdd51b-3c5b-4e78-90a8-fb2087f71e70","43bdd51b-3c5b-4e78-90a8-fb2087f71e70",""
"Field","Is Current Version","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","c101c3e7-122d-4d4d-bc34-58e94a38c816","c101c3e7-122d-4d4d-bc34-58e94a38c816",""
"Field","Replies","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","b824e17e-a1b3-426e-aecf-f0184d900485","b824e17e-a1b3-426e-aecf-f0184d900485",""
"Field","Folder Child Count","Skipped","","Skip the internal field","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","960ff01f-2b6d-4f1b-9c3f-e19ad8927341","960ff01f-2b6d-4f1b-9c3f-e19ad8927341",""
"Field","Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","7662cd2c-f069-4dba-9e35-082cf976e170","7662cd2c-f069-4dba-9e35-082cf976e170",""
"Field","Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","7662cd2c-f069-4dba-9e35-082cf976e170","7662cd2c-f069-4dba-9e35-082cf976e170",""
"Field","Modified By","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","078b9dba-eb8c-4ec5-bfdd-8d220a3fcc5d","078b9dba-eb8c-4ec5-bfdd-8d220a3fcc5d",""
"Field","Modified By","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","078b9dba-eb8c-4ec5-bfdd-8d220a3fcc5d","078b9dba-eb8c-4ec5-bfdd-8d220a3fcc5d",""
"Field","Trimmed Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","6d0f8993-5050-41f3-be6c-18902d282357","6d0f8993-5050-41f3-be6c-18902d282357",""
"Field","Trimmed Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","6d0f8993-5050-41f3-be6c-18902d282357","6d0f8993-5050-41f3-be6c-18902d282357",""
"Field","Last Updated","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","59956c56-30dd-4cb1-bf12-ef693b42679c","59956c56-30dd-4cb1-bf12-ef693b42679c",""
"Field","Last Updated","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","59956c56-30dd-4cb1-bf12-ef693b42679c","59956c56-30dd-4cb1-bf12-ef693b42679c",""
"Field","Message ID","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","2ef29342-2f5f-4052-90d3-8192e0705e51","2ef29342-2f5f-4052-90d3-8192e0705e51",""
"Field","Message ID","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","2ef29342-2f5f-4052-90d3-8192e0705e51","2ef29342-2f5f-4052-90d3-8192e0705e51",""
"Field","Thread Topic","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","769b99d9-d361-4948-b687-f01332391629","769b99d9-d361-4948-b687-f01332391629",""
"Field","Thread Topic","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","769b99d9-d361-4948-b687-f01332391629","769b99d9-d361-4948-b687-f01332391629",""
"Field","Thread Index","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","cef73bf1-edf6-4dd9-9098-a07d83984700","cef73bf1-edf6-4dd9-9098-a07d83984700",""
"Field","Thread Index","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","cef73bf1-edf6-4dd9-9098-a07d83984700","cef73bf1-edf6-4dd9-9098-a07d83984700",""
"Field","References","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","124527a9-fc10-48ff-8d44-960a7db405f8","124527a9-fc10-48ff-8d44-960a7db405f8",""
"Field","References","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","124527a9-fc10-48ff-8d44-960a7db405f8","124527a9-fc10-48ff-8d44-960a7db405f8",""
"Field","E-Mail Messages","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","9161f6cb-a8e6-47b8-9d24-89415de691f7","9161f6cb-a8e6-47b8-9d24-89415de691f7",""
"Field","E-Mail Messages","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","9161f6cb-a8e6-47b8-9d24-89415de691f7","9161f6cb-a8e6-47b8-9d24-89415de691f7",""
"Field","Parent Folder Id","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","a9ec25bf-5a22-4658-bd19-484e52efbe1a","a9ec25bf-5a22-4658-bd19-484e52efbe1a",""
"Field","Parent Folder Id","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","a9ec25bf-5a22-4658-bd19-484e52efbe1a","a9ec25bf-5a22-4658-bd19-484e52efbe1a",""
"Field","Shortest Thread-Index","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","4753e73b-5b5d-4bbc-8e09-c9683b0d40a7","4753e73b-5b5d-4bbc-8e09-c9683b0d40a7",""
"Field","Shortest Thread-Index","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","4753e73b-5b5d-4bbc-8e09-c9683b0d40a7","4753e73b-5b5d-4bbc-8e09-c9683b0d40a7",""
"Field","Shortest Thread-Index Id","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","2bec4782-695f-406d-9e50-f1d39a2b8eb6","2bec4782-695f-406d-9e50-f1d39a2b8eb6",""
"Field","Shortest Thread-Index Id","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","2bec4782-695f-406d-9e50-f1d39a2b8eb6","2bec4782-695f-406d-9e50-f1d39a2b8eb6",""
"Field","Shortest Thread-Index Id Lookup","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","8ffccefe-998b-4896-a6df-32d566f69141","8ffccefe-998b-4896-a6df-32d566f69141",""
"Field","Shortest Thread-Index Id Lookup","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","8ffccefe-998b-4896-a6df-32d566f69141","8ffccefe-998b-4896-a6df-32d566f69141",""
"Field","Discussion Title","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","f0218b98-d0d6-4fc1-b15b-aabeb89f32a9","f0218b98-d0d6-4fc1-b15b-aabeb89f32a9",""
"Field","Discussion Title","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","f0218b98-d0d6-4fc1-b15b-aabeb89f32a9","f0218b98-d0d6-4fc1-b15b-aabeb89f32a9",""
"Field","Discussion Subject","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","c5abfdc7-3435-4183-9207-3d1146895cf8","c5abfdc7-3435-4183-9207-3d1146895cf8",""
"Field","Discussion Subject","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","c5abfdc7-3435-4183-9207-3d1146895cf8","c5abfdc7-3435-4183-9207-3d1146895cf8",""
"Field","Parent Item Editor","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","ff90fecb-7f46-44f5-9698-db44a81b2a8b","ff90fecb-7f46-44f5-9698-db44a81b2a8b",""
"Field","Parent Item Editor","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","ff90fecb-7f46-44f5-9698-db44a81b2a8b","ff90fecb-7f46-44f5-9698-db44a81b2a8b",""
"Field","Parent Item ID","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","7d014138-1886-41f0-834f-ba9f4e72f33b","7d014138-1886-41f0-834f-ba9f4e72f33b",""
"Field","Parent Item ID","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","7d014138-1886-41f0-834f-ba9f4e72f33b","7d014138-1886-41f0-834f-ba9f4e72f33b",""
"Field","Last Reply By","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","7f15088c-1448-41c7-a125-18a3a90ce543","7f15088c-1448-41c7-a125-18a3a90ce543",""
"Field","Last Reply By","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","7f15088c-1448-41c7-a125-18a3a90ce543","7f15088c-1448-41c7-a125-18a3a90ce543",""
"Field","Question","Updated","Success","","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","7aead996-f9f9-4682-9e0e-f5634ab352c8","7aead996-f9f9-4682-9e0e-f5634ab352c8","2018-10-26 17:03:24"
"Field","Question","Updated","Success","","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","7aead996-f9f9-4682-9e0e-f5634ab352c8","7aead996-f9f9-4682-9e0e-f5634ab352c8","2018-10-26 17:03:25"
"Field","Best Response Id","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","a8b93fba-7396-443d-9884-ee332caa4560","a8b93fba-7396-443d-9884-ee332caa4560",""
"Field","Best Response Id","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","a8b93fba-7396-443d-9884-ee332caa4560","a8b93fba-7396-443d-9884-ee332caa4560",""
"Field","Is Answered","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","32b1ca82-a25b-48d1-b78d-3a956ba07c41","32b1ca82-a25b-48d1-b78d-3a956ba07c41",""
"Field","Is Answered","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","32b1ca82-a25b-48d1-b78d-3a956ba07c41","32b1ca82-a25b-48d1-b78d-3a956ba07c41",""
"Field","Subject","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","46045bc4-283a-4826-b3dd-7a78d790b266","46045bc4-283a-4826-b3dd-7a78d790b266",""
"Field","Subject","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","46045bc4-283a-4826-b3dd-7a78d790b266","46045bc4-283a-4826-b3dd-7a78d790b266",""
"Field","Subject","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","b4e31c47-f962-4f9f-9132-eb555a1a026c","b4e31c47-f962-4f9f-9132-eb555a1a026c",""
"Field","Subject","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","b4e31c47-f962-4f9f-9132-eb555a1a026c","b4e31c47-f962-4f9f-9132-eb555a1a026c",""
"Field","Reply","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","87cda0e2-fc57-4eec-a696-b0de2f61f361","87cda0e2-fc57-4eec-a696-b0de2f61f361",""
"Field","Reply","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","87cda0e2-fc57-4eec-a696-b0de2f61f361","87cda0e2-fc57-4eec-a696-b0de2f61f361",""
"Field","Threading Controls","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","c55a4674-640b-4bae-8738-ce0439e6f6d4","c55a4674-640b-4bae-8738-ce0439e6f6d4",""
"Field","Threading Controls","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","c55a4674-640b-4bae-8738-ce0439e6f6d4","c55a4674-640b-4bae-8738-ce0439e6f6d4",""
"Field","Indentation Level","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","68227570-72dd-4816-b6b6-4b81ff99a393","68227570-72dd-4816-b6b6-4b81ff99a393",""
"Field","Indentation Level","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","68227570-72dd-4816-b6b6-4b81ff99a393","68227570-72dd-4816-b6b6-4b81ff99a393",""
"Field","Indentation","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","26c4f53e-733a-4202-814b-377492b6c841","26c4f53e-733a-4202-814b-377492b6c841",""
"Field","Indentation","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","26c4f53e-733a-4202-814b-377492b6c841","26c4f53e-733a-4202-814b-377492b6c841",""
"Field","Posting Information","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","f90bce56-87dc-4d73-bfcb-03fcaf670500","f90bce56-87dc-4d73-bfcb-03fcaf670500",""
"Field","Posting Information","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","f90bce56-87dc-4d73-bfcb-03fcaf670500","f90bce56-87dc-4d73-bfcb-03fcaf670500",""
"Field","Post","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","c7e9537e-bde4-4923-a100-adbd9e0a0a0d","c7e9537e-bde4-4923-a100-adbd9e0a0a0d",""
"Field","Post","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","c7e9537e-bde4-4923-a100-adbd9e0a0a0d","c7e9537e-bde4-4923-a100-adbd9e0a0a0d",""
"Field","Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","fbba993f-afee-4e00-b9be-36bc660dcdd1","fbba993f-afee-4e00-b9be-36bc660dcdd1",""
"Field","Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","fbba993f-afee-4e00-b9be-36bc660dcdd1","fbba993f-afee-4e00-b9be-36bc660dcdd1",""
"Field","Body Was Expanded","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","af82aa75-3039-4573-84a8-73ffdfd22733","af82aa75-3039-4573-84a8-73ffdfd22733",""
"Field","Body Was Expanded","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","af82aa75-3039-4573-84a8-73ffdfd22733","af82aa75-3039-4573-84a8-73ffdfd22733",""
"Field","Quoted Text Was Expanded","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","e393d344-2e8c-425b-a8c3-89ac3144c9a2","e393d344-2e8c-425b-a8c3-89ac3144c9a2",""
"Field","Quoted Text Was Expanded","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","e393d344-2e8c-425b-a8c3-89ac3144c9a2","e393d344-2e8c-425b-a8c3-89ac3144c9a2",""
"Field","Correct Body To Show","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","b0204f69-2253-43d2-99ad-c0df00031b66","b0204f69-2253-43d2-99ad-c0df00031b66",""
"Field","Correct Body To Show","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","b0204f69-2253-43d2-99ad-c0df00031b66","b0204f69-2253-43d2-99ad-c0df00031b66",""
"Field","Full Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","9c4be348-663a-4172-a38a-9714b2634c17","9c4be348-663a-4172-a38a-9714b2634c17",""
"Field","Full Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","9c4be348-663a-4172-a38a-9714b2634c17","9c4be348-663a-4172-a38a-9714b2634c17",""
"Field","Limited Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","61b97279-cbc0-4aa9-a362-f1ff249c1706","61b97279-cbc0-4aa9-a362-f1ff249c1706",""
"Field","Limited Body","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","61b97279-cbc0-4aa9-a362-f1ff249c1706","61b97279-cbc0-4aa9-a362-f1ff249c1706",""
"Field","More Link","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","fb6c2494-1b14-49b0-a7ca-0506d6e85a62","fb6c2494-1b14-49b0-a7ca-0506d6e85a62",""
"Field","More Link","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","fb6c2494-1b14-49b0-a7ca-0506d6e85a62","fb6c2494-1b14-49b0-a7ca-0506d6e85a62",""
