Serial#,Time,Status,ScanItems,ScanFiles,ScanBadFiles,ScanFilterout,ScanTotalBytes,BytesMigrated,FinishedPacks,MigratedPacks,FinishedFiles,MigratedFiles,WorklistCount,CurrentPackedPks,CurrentUploadedPks,CurrentSubmittedPks,Thread_Pack,Thread_Upload,Thread_Submit,Thread_Total,Errors,Warnings,Memory
"195","2018-10-30 09:07:19","SCANNING","2693","2544","912","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","258871296"
"196","2018-10-30 09:07:21","SCANNING","2697","2548","916","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","259338240"
"197","2018-10-30 09:07:22","SCANNING","2702","2553","921","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","259743744"
"198","2018-10-30 09:07:24","SCANNING","2708","2559","927","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","260190208"
"199","2018-10-30 09:07:25","SCANNING","2713","2564","932","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","260648960"
"200","2018-10-30 09:07:27","SCANNING","2719","2570","938","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","261062656"
"201","2018-10-30 09:07:28","SCANNING","2724","2575","943","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","261402624"
"202","2018-10-30 09:07:30","SCANNING","2730","2581","949","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","261816320"
"203","2018-10-30 09:07:31","SCANNING","2735","2586","954","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","262279168"
"204","2018-10-30 09:07:33","SCANNING","2740","2591","959","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","262684672"
"205","2018-10-30 09:07:34","SCANNING","2746","2597","965","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","263077888"
"206","2018-10-30 09:07:36","SCANNING","2752","2603","971","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","263438336"
"207","2018-10-30 09:07:38","SCANNING","2759","2610","978","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","263856128"
"208","2018-10-30 09:07:39","SCANNING","2765","2616","984","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","265531392"
"209","2018-10-30 09:07:41","SCANNING","2770","2621","989","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","264638464"
"210","2018-10-30 09:07:42","SCANNING","2776","2627","995","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","264998912"
"211","2018-10-30 09:07:44","SCANNING","2787","2634","1002","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","264888320"
"212","2018-10-30 09:07:45","SCANNING","2792","2638","1006","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","265261056"
"213","2018-10-30 09:07:47","SCANNING","2798","2644","1012","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","265682944"
"214","2018-10-30 09:07:48","SCANNING","2804","2650","1018","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","266043392"
"215","2018-10-30 09:07:50","SCANNING","2809","2655","1023","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","266461184"
"216","2018-10-30 09:07:51","SCANNING","2816","2661","1029","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","266821632"
"217","2018-10-30 09:07:53","SCANNING","2823","2668","1036","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","267243520"
"218","2018-10-30 09:07:54","SCANNING","2830","2675","1043","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","267603968"
"219","2018-10-30 09:07:56","SCANNING","2837","2681","1049","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","268021760"
"220","2018-10-30 09:07:57","SCANNING","2841","2685","1053","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","268476416"
"221","2018-10-30 09:07:59","SCANNING","2846","2690","1058","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","268869632"
"222","2018-10-30 09:08:00","SCANNING","2852","2695","1063","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","269287424"
"223","2018-10-30 09:08:02","SCANNING","2856","2699","1067","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","269647872"
"224","2018-10-30 09:08:03","SCANNING","2861","2704","1072","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","270036992"
"225","2018-10-30 09:08:05","SCANNING","2866","2709","1077","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","270458880"
"226","2018-10-30 09:08:06","SCANNING","2871","2714","1082","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","270819328"
"227","2018-10-30 09:08:08","SCANNING","2875","2718","1086","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","271237120"
"228","2018-10-30 09:08:09","SCANNING","2879","2722","1090","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","271597568"
"229","2018-10-30 09:08:11","SCANNING","2884","2727","1095","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","271990784"
"230","2018-10-30 09:08:12","SCANNING","2888","2731","1099","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","272293888"
"231","2018-10-30 09:08:14","SCANNING","2892","2735","1103","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","272683008"
"232","2018-10-30 09:08:15","SCANNING","2897","2740","1108","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","273100800"
"233","2018-10-30 09:08:17","SCANNING","2903","2745","1113","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","273461248"
"234","2018-10-30 09:08:18","SCANNING","2909","2750","1118","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","273883136"
"235","2018-10-30 09:08:20","SCANNING","2914","2754","1122","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","274272256"
"236","2018-10-30 09:08:21","SCANNING","2918","2758","1126","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","274661376"
"237","2018-10-30 09:08:23","SCANNING","2924","2764","1132","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","275021824"
"238","2018-10-30 09:08:24","SCANNING","2928","2768","1136","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","273444864"
"239","2018-10-30 09:08:26","SCANNING","2932","2772","1140","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","273805312"
"240","2018-10-30 09:08:27","SCANNING","2939","2778","1146","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","274194432"
"241","2018-10-30 09:08:29","SCANNING","2946","2783","1151","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","277995520"
"242","2018-10-30 09:08:30","SCANNING","2951","2788","1156","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","274976768"
"243","2018-10-30 09:08:32","SCANNING","2956","2793","1161","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","275394560"
"244","2018-10-30 09:08:33","SCANNING","2959","2796","1164","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","275755008"
"245","2018-10-30 09:08:35","SCANNING","2965","2801","1169","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","276172800"
"246","2018-10-30 09:08:37","SCANNING","2970","2805","1173","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","276537344"
"247","2018-10-30 09:08:38","SCANNING","2976","2810","1178","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","276959232"
"248","2018-10-30 09:08:40","SCANNING","2981","2815","1183","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","279154688"
"249","2018-10-30 09:08:41","SCANNING","2985","2819","1187","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","282198016"
"250","2018-10-30 09:08:43","SCANNING","2987","2821","1189","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","278097920"
"251","2018-10-30 09:08:44","SCANNING","2992","2826","1194","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","277405696"
"252","2018-10-30 09:08:46","SCANNING","2996","2830","1198","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200355840"
"253","2018-10-30 09:08:47","SCANNING","3001","2835","1203","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200077312"
"254","2018-10-30 09:08:49","SCANNING","3008","2840","1208","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200077312"
"255","2018-10-30 09:08:50","SCANNING","3013","2843","1211","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200048640"
"256","2018-10-30 09:08:52","SCANNING","3018","2847","1215","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200015872"
"257","2018-10-30 09:08:53","SCANNING","3023","2852","1220","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","199987200"
"258","2018-10-30 09:08:55","SCANNING","3028","2855","1223","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200060928"
"259","2018-10-30 09:08:56","SCANNING","3037","2861","1229","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200060928"
"260","2018-10-30 09:08:58","SCANNING","3041","2865","1233","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200118272"
"261","2018-10-30 09:08:59","SCANNING","3045","2869","1237","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200118272"
"262","2018-10-30 09:09:01","SCANNING","3050","2874","1242","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200581120"
"263","2018-10-30 09:09:03","SCANNING","3056","2880","1248","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200581120"
"264","2018-10-30 09:09:04","SCANNING","3059","2883","1251","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200609792"
"265","2018-10-30 09:09:06","SCANNING","3066","2889","1257","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200552448"
"266","2018-10-30 09:09:07","SCANNING","3070","2893","1261","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200810496"
"267","2018-10-30 09:09:09","SCANNING","3076","2899","1267","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200826880"
"268","2018-10-30 09:09:10","SCANNING","3080","2903","1271","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200531968"
"269","2018-10-30 09:09:12","SCANNING","3091","2910","1278","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200409088"
"270","2018-10-30 09:09:14","SCANNING","3096","2915","1283","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200437760"
"271","2018-10-30 09:09:15","SCANNING","3100","2919","1287","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200540160"
"272","2018-10-30 09:09:17","SCANNING","3105","2924","1292","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204144640"
"273","2018-10-30 09:09:18","SCANNING","3107","2926","1294","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201285632"
"274","2018-10-30 09:09:20","SCANNING","3110","2929","1297","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","203558912"
"275","2018-10-30 09:09:22","SCANNING","3113","2932","1300","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201949184"
"276","2018-10-30 09:09:23","SCANNING","3123","2938","1306","1","250315473","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204701696"
"277","2018-10-30 09:09:25","SCANNING","3347","3147","1311","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","220467200"
"278","2018-10-30 09:09:26","SCANNING","3353","3153","1317","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","217931776"
"279","2018-10-30 09:09:28","SCANNING","3358","3158","1322","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","217931776"
"280","2018-10-30 09:09:30","SCANNING","3364","3163","1327","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","217931776"
"281","2018-10-30 09:09:31","SCANNING","3368","3167","1331","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","217931776"
"282","2018-10-30 09:09:33","SCANNING","3374","3173","1337","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","218615808"
"283","2018-10-30 09:09:34","SCANNING","3380","3179","1343","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","218587136"
"284","2018-10-30 09:09:36","SCANNING","3386","3185","1349","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","218980352"
"285","2018-10-30 09:09:37","SCANNING","3391","3190","1354","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","218996736"
"286","2018-10-30 09:09:39","SCANNING","3397","3196","1360","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","219471872"
"287","2018-10-30 09:09:40","SCANNING","3405","3203","1367","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","219533312"
"288","2018-10-30 09:09:42","SCANNING","3411","3209","1373","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","219938816"
"289","2018-10-30 09:09:43","SCANNING","3416","3214","1378","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","219992064"
"290","2018-10-30 09:09:45","SCANNING","3426","3221","1385","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","220397568"
"291","2018-10-30 09:09:47","SCANNING","3433","3227","1391","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","220803072"
"292","2018-10-30 09:09:48","SCANNING","3440","3232","1396","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","220819456"
"293","2018-10-30 09:09:50","SCANNING","3446","3237","1401","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","224624640"
"294","2018-10-30 09:09:51","SCANNING","3451","3242","1406","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","221237248"
"295","2018-10-30 09:09:53","SCANNING","3458","3249","1413","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","222621696"
"296","2018-10-30 09:09:54","SCANNING","3463","3254","1418","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","223555584"
"297","2018-10-30 09:09:56","SCANNING","3469","3260","1424","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","224935936"
"298","2018-10-30 09:09:57","SCANNING","3475","3266","1430","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","226037760"
"299","2018-10-30 09:09:59","SCANNING","3482","3273","1437","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","227401728"
"300","2018-10-30 09:10:00","SCANNING","3486","3277","1441","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","228384768"
"301","2018-10-30 09:10:02","SCANNING","3493","3283","1447","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","226267136"
"302","2018-10-30 09:10:03","SCANNING","3500","3290","1454","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","227192832"
"303","2018-10-30 09:10:05","SCANNING","3507","3297","1461","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","227807232"
"304","2018-10-30 09:10:06","SCANNING","3514","3304","1468","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","228704256"
"305","2018-10-30 09:10:08","SCANNING","3521","3311","1475","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","233185280"
"306","2018-10-30 09:10:09","SCANNING","3528","3317","1481","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","230854656"
"307","2018-10-30 09:10:11","SCANNING","3535","3324","1488","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","232185856"
"308","2018-10-30 09:10:12","SCANNING","3541","3330","1494","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","237006848"
"309","2018-10-30 09:10:14","SCANNING","3549","3337","1501","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","234766336"
"310","2018-10-30 09:10:15","SCANNING","3556","3342","1506","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","235708416"
"311","2018-10-30 09:10:17","SCANNING","3563","3347","1511","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","236589056"
"312","2018-10-30 09:10:19","SCANNING","3569","3352","1516","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","237891584"
"313","2018-10-30 09:10:20","SCANNING","3576","3358","1522","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","238792704"
"314","2018-10-30 09:10:22","SCANNING","3581","3363","1527","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","240041984"
"315","2018-10-30 09:10:23","SCANNING","3588","3370","1534","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","240975872"
"316","2018-10-30 09:10:25","SCANNING","3592","3374","1538","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","241885184"
"317","2018-10-30 09:10:26","SCANNING","3599","3381","1545","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","240979968"
"318","2018-10-30 09:10:28","SCANNING","3605","3387","1551","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","241917952"
"319","2018-10-30 09:10:29","SCANNING","3611","3393","1557","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","242798592"
"320","2018-10-30 09:10:31","SCANNING","3618","3399","1563","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","242876416"
"321","2018-10-30 09:10:32","SCANNING","3624","3405","1569","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","243789824"
"322","2018-10-30 09:10:34","SCANNING","3629","3410","1574","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","244637696"
"323","2018-10-30 09:10:35","SCANNING","3635","3416","1580","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","249319424"
"324","2018-10-30 09:10:37","SCANNING","3641","3422","1586","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","246456320"
"325","2018-10-30 09:10:38","SCANNING","3647","3428","1592","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","247336960"
"326","2018-10-30 09:10:40","SCANNING","3654","3435","1599","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","248279040"
"327","2018-10-30 09:10:42","SCANNING","3660","3440","1604","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","249155584"
"328","2018-10-30 09:10:43","SCANNING","3665","3445","1609","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","250073088"
"329","2018-10-30 09:10:45","SCANNING","3671","3451","1615","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","250949632"
"330","2018-10-30 09:10:46","SCANNING","3678","3457","1621","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","251895808"
"331","2018-10-30 09:10:48","SCANNING","3685","3462","1626","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","253820928"
"332","2018-10-30 09:10:49","SCANNING","3693","3468","1632","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","253800448"
"333","2018-10-30 09:10:51","SCANNING","3703","3473","1637","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","254676992"
"334","2018-10-30 09:10:52","SCANNING","3709","3479","1643","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","255623168"
"335","2018-10-30 09:10:54","SCANNING","3715","3485","1649","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","256499712"
"336","2018-10-30 09:10:55","SCANNING","3722","3492","1656","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","257576960"
"337","2018-10-30 09:10:57","SCANNING","3729","3499","1663","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","258486272"
"338","2018-10-30 09:10:58","SCANNING","3735","3505","1669","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","259461120"
"339","2018-10-30 09:11:00","SCANNING","3740","3510","1674","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","260378624"
"340","2018-10-30 09:11:01","SCANNING","3747","3516","1680","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","261058560"
"341","2018-10-30 09:11:03","SCANNING","3751","3520","1684","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","261967872"
"342","2018-10-30 09:11:04","SCANNING","3758","3527","1691","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","262905856"
"343","2018-10-30 09:11:06","SCANNING","3764","3533","1697","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","267067392"
"344","2018-10-30 09:11:08","SCANNING","3771","3540","1704","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","264798208"
"345","2018-10-30 09:11:09","SCANNING","3779","3548","1712","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","266457088"
"346","2018-10-30 09:11:11","SCANNING","3785","3553","1717","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","266682368"
"347","2018-10-30 09:11:12","SCANNING","3791","3559","1723","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","267460608"
"348","2018-10-30 09:11:14","SCANNING","3797","3565","1729","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","268255232"
"349","2018-10-30 09:11:15","SCANNING","3804","3571","1735","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","269262848"
"350","2018-10-30 09:11:17","SCANNING","3811","3576","1740","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","270143488"
"351","2018-10-30 09:11:18","SCANNING","3818","3581","1745","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","270983168"
"352","2018-10-30 09:11:20","SCANNING","3828","3587","1751","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","271863808"
"353","2018-10-30 09:11:21","SCANNING","3834","3593","1757","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","272801792"
"354","2018-10-30 09:11:23","SCANNING","3841","3600","1764","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","273686528"
"355","2018-10-30 09:11:24","SCANNING","3847","3606","1770","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","274767872"
"356","2018-10-30 09:11:26","SCANNING","3854","3613","1777","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201629696"
"357","2018-10-30 09:11:27","SCANNING","3859","3618","1782","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200962048"
"358","2018-10-30 09:11:29","SCANNING","3866","3624","1788","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","200962048"
"359","2018-10-30 09:11:30","SCANNING","3872","3630","1794","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201056256"
"360","2018-10-30 09:11:32","SCANNING","3879","3637","1801","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201027584"
"361","2018-10-30 09:11:33","SCANNING","3885","3643","1807","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201248768"
"362","2018-10-30 09:11:35","SCANNING","3891","3649","1813","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201220096"
"363","2018-10-30 09:11:36","SCANNING","3897","3655","1819","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201252864"
"364","2018-10-30 09:11:38","SCANNING","3904","3661","1825","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","202416128"
"365","2018-10-30 09:11:39","SCANNING","3910","3666","1830","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204148736"
"366","2018-10-30 09:11:41","SCANNING","3918","3671","1835","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204275712"
"367","2018-10-30 09:11:42","SCANNING","3925","3677","1841","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205156352"
"368","2018-10-30 09:11:44","SCANNING","3934","3683","1847","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206094336"
"369","2018-10-30 09:11:45","SCANNING","3941","3690","1854","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206848000"
"370","2018-10-30 09:11:47","SCANNING","3948","3697","1861","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","209932288"
"371","2018-10-30 09:11:49","SCANNING","3955","3704","1868","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206876672"
"372","2018-10-30 09:11:50","SCANNING","3961","3710","1874","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206848000"
"373","2018-10-30 09:11:52","SCANNING","3968","3716","1880","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206848000"
"374","2018-10-30 09:11:53","SCANNING","3973","3721","1885","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206848000"
"375","2018-10-30 09:11:55","SCANNING","3980","3728","1892","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206794752"
"376","2018-10-30 09:11:56","SCANNING","3986","3734","1898","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206819328"
"377","2018-10-30 09:11:58","SCANNING","3993","3741","1905","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206966784"
"378","2018-10-30 09:11:59","SCANNING","4000","3747","1911","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206987264"
"379","2018-10-30 09:12:01","SCANNING","4006","3753","1917","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206983168"
"380","2018-10-30 09:12:02","SCANNING","4012","3759","1923","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206954496"
"381","2018-10-30 09:12:04","SCANNING","4019","3765","1929","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206938112"
"382","2018-10-30 09:12:05","SCANNING","4026","3770","1934","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206909440"
"383","2018-10-30 09:12:07","SCANNING","4032","3774","1938","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201736192"
"384","2018-10-30 09:12:08","SCANNING","4038","3779","1943","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201707520"
"385","2018-10-30 09:12:10","SCANNING","4046","3785","1949","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201736192"
"386","2018-10-30 09:12:11","SCANNING","4052","3790","1954","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201707520"
